Pre.,Clac.,Error,SMILES
3.323300354,3.109388986,0.064367149,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(SSc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(C(O)CC(O)c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.059780965,2.95123074,0.035476469,O=C(/C=C/c1ccc(CNC(=O)c2ccc(*)cc2)cc1)/C=C/c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(/C=C/c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.840047062,2.794871382,0.015906666,O=C(OCc1ccc(-c2ccc(-c3ccc(COC(=O)c4ccc(N5C(=O)c6ccc(COCc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1)c1ccc(*)cc1
2.988034569,2.917109812,0.023736257,O=C(Oc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(-c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.521596759,3.318410776,0.057697118,O=C(/C=C/c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(SSc5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.833492164,3.026032534,0.067951615,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(C(=O)OCc4ccc(COCc5ccc(COC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.759658861,3.606455765,0.040749201,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)C(=O)c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(C#CC#Cc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.910919842,2.933366225,0.007711096,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Cc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)OCc5ccc(S(=O)(=O)c6ccc(COC(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.925748111,3.14637196,0.07540767,CN(Cc1ccc(COC(=O)c2ccc(*)cc2)cc1)Cc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(Oc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.184658206,3.034797843,0.047056969,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc5c(c4)C(=O)N(c4ccc(OCc6ccc(C(=O)c7ccc(COc8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)[nH]2)cc1
2.787445287,2.979094399,0.068754394,O=C(CC(=O)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(-c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.140306843,3.124843643,0.004924105,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(S(=O)(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(S(=O)c6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.020240613,2.898355175,0.040356201,C[Si](C)(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.854769892,2.978637225,0.043389603,CN(Cc1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(Sc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.023121023,3.01793845,0.001714312,O=C(OCc1ccc(-c2ccc(-c3ccc(COC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(CCC(O)CCc7ccc(-c8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)s2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.91282326,2.964698808,0.01780937,O=C(Oc1ccc(*)cc1)c1ccc(S(=O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(-c6ccc(Cc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.940343073,3.033481579,0.031676068,CN(Cc1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(/C=C/c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.891018933,2.890130236,0.000307399,CC(C)(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(OCc3ccc(-c4ccc(-c5ccc(COc6ccc(*)cc6)cc5)[nH]4)cc3)cc1)C2=O
2.812433693,2.751334974,0.021724501,CP(=O)(c1ccc(COc2ccc(*)cc2)cc1)c1ccc(COc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(Oc6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.958188145,2.926610146,0.010674777,O=C(/C=C/c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(Cc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.239785938,3.390153455,0.046412794,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)CC(O)c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(*)cc8)cc7)s6)cc5)cc3)C4=O)cc2)cc1
3.059878836,3.395173146,0.109577643,CP(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(-c5ccc(-c6ccc(C(=O)Oc7ccc(*)cc7)cc6)cc5)cc4)cc2)C3=O)cc1
3.061264546,2.926689073,0.043960746,CP(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)NCc3ccc(-c4ccc(-c5ccc(CNC(=O)c6ccc(*)cc6)cc5)s4)cc3)cc1)C2=O
2.864824818,2.702485338,0.05666646,O=C(OCc1ccc(C(=O)C(=O)c2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.131598981,3.110507262,0.006735128,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.79696181,2.771662685,0.009045217,C[Si](C)(c1ccc(COc2ccc(*)cc2)cc1)c1ccc(COc2ccc(N3C(=O)c4ccc(C(=O)c5ccc(S(=O)(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.816696256,2.742400554,0.026376895,O=C(NCc1ccc(CCC(O)CCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.992357449,3.157778425,0.055281155,CN(Cc1ccc(COc2ccc(*)cc2)cc1)Cc1ccc(COc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(/C=C/c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.972502712,2.690873915,0.094744673,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(CCC(O)CCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)OCc5ccc(C(=O)c6ccc(COC(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.054713657,3.05593516,0.000399875,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Oc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)OCc5ccc(/C=C/C(O)/C=C/c6ccc(COC(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.519302472,3.744892547,0.064100792,O=C(/C=C/c1ccc(C(=O)c2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)c2ccc(N3C(=O)C=C(CCC4=CC(=O)N(*)C4=O)C3=O)cc2)cc1
2.939295577,2.893138811,0.015703343,O=C(Oc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Oc3ccc(N4C(=O)C=C(CCC5=CC(=O)N(*)C5=O)C4=O)cc3)cc2)cc1
2.591750395,2.57694116,0.00571399,O=C(OCc1ccc(COCOCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc(CCC(O)CCc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.907111317,2.969499306,0.021460475,CN(Cc1ccc(C(=O)Nc2ccc(*)cc2)cc1)Cc1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OCc5ccc(SSc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.867232802,3.176362732,0.10781473,O=C1/C(=C/c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CCC/C1=C\c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(COCc4ccc(C*)cc4)cc2)C3=O)cc1
2.989195562,2.981626787,0.002532044,O=C(Oc1ccc(*)cc1)c1ccc(CCC(O)CCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(-c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.861011188,2.836840804,0.008448196,CP(c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.939644059,3.124227587,0.062791115,O=C(c1ccc(*)cc1)c1ccc(C(O)C(=O)c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(-c7ccc(-c8ccc(COc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3)cc2)cc1
4.019882543,3.907019231,0.028076271,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(/C=N/N=C/c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.015735062,2.943360348,0.023999029,CN(Cc1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(C(O)C(O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.970142699,2.852873829,0.039482571,O=C1c2ccc(OCc3ccc(C(O)c4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(C(O)c8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.626708831,3.361111171,0.073233797,O=C(Nc1ccc(*)cc1)c1ccc(C(O)C(O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(SSc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.683167485,2.832836225,0.055780618,O=C(OCc1ccc(OCCOCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(-c7ccc(-c8ccc(COc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)[nH]7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.60761895,3.769801349,0.044955524,O=C(Nc1ccc(*)cc1)c1ccc(C#CC#Cc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OCc6ccc(C(=O)C(=O)c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.118712002,3.049536924,0.022180656,O=C1c2ccc(SSc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Cc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
3.005337223,3.125821853,0.04009022,CP(=O)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.058903377,3.004739957,0.01770681,O=C(/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(Oc5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.752036837,2.930688594,0.064916194,O=C(OCc1ccc(Cc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(Sc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.45892447,3.331051532,0.036968988,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(/C=C/c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Oc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.004799806,3.040136654,0.011760134,CC(C)(c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(/C=C5\CCC/C(=C\c6ccc(C(=O)Oc7ccc(*)cc7)cc6)C5=O)cc4)cc2)C3=O)cc1
2.794033525,2.813340483,0.006910067,O=C1c2ccc(OCc3ccc(SSc4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(S(=O)(=O)c8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.418982875,3.159413182,0.07592015,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc5c(c4)C(=O)N(c4ccc(C(=O)c6ccc(SSc7ccc(C(=O)c8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)s2)cc1
2.865763517,3.373788674,0.177273928,CP(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(COCCOc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.478597914,3.480026657,0.000410724,O=C1/C(=C/c2ccc(C(=O)c3ccc(*)cc3)cc2)CC/C1=C\c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.719107394,2.744693819,0.009409862,O=C1c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(COCCOCc8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.913570632,2.915919476,0.000806174,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OCc5ccc(COCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.358103357,3.492246515,0.039946108,O=C(c1ccc(*)cc1)c1ccc(Sc2ccc(C(=O)c3ccc(N4C(=O)c5ccc(C(O)C(O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
3.238417953,3.284052618,0.014091654,O=C1/C(=C/c2ccc(-c3ccc(*)cc3)cc2)CCC/C1=C\c1ccc(-c2ccc(N3C(=O)c4ccc(OCc5ccc(C(=O)CC(=O)c6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.723828821,2.719043815,0.00175672,CC(C)(c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(S(=O)(=O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.268334755,3.162146725,0.032489949,CP(c1ccc(COC(=O)c2ccc(*)cc2)cc1)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(/C=C6\CC/C(=C\c7ccc(C(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
2.785146234,2.867792822,0.029674057,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Cc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(COc6ccc(*)cc6)cc5)cc3)C4=O)cc2)cc1
3.079088731,3.20026124,0.039353367,CN(Cc1ccc(C(=O)Oc2ccc(*)cc2)cc1)Cc1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)[nH]5)cc4C3=O)cc2)cc1
3.134129459,3.061825311,0.02306993,O=C(NCc1ccc(-c2ccc(-c3ccc(CNC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc(/C=C/C(O)/C=C/c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)s2)cc1)c1ccc(*)cc1
3.426960165,3.36932072,0.016819409,O=C1/C(=C/c2ccc(-c3ccc(*)cc3)cc2)CC/C1=C\c1ccc(-c2ccc(N3C(=O)c4ccc(OCc5ccc(Oc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.869966216,2.747543527,0.042656491,CP(c1ccc(C(=O)Oc2ccc(*)cc2)cc1)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(OCc5ccc(COCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.705776455,2.743203297,0.0138322,O=C(CC(=O)c1ccc(COc2ccc(N3C(=O)c4ccc(OCc5ccc(CSCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(COc2ccc(*)cc2)cc1
3.041975565,2.914846246,0.041791696,CP(c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(P(C)(=O)c5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.812973929,2.730248564,0.029408508,O=C(OCc1ccc(Sc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(S(=O)c7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.006334929,3.2198656,0.071026907,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OCc6ccc(C(O)CC(O)c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.754397055,3.583171837,0.045606582,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(/C=C/c6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.75009371,2.5451927,0.074506919,O=C1c2ccc(OCc3ccc(C(O)c4ccc(COc5ccc6c(c5)C(=O)N(Cc5ccc(-c7ccc(C*)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.392940678,3.308668954,0.02483737,O=C(Oc1ccc(*)cc1)c1ccc(C(=O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(-c6ccc(SSc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.996938031,2.971275176,0.008563025,O=C(CC(=O)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(COC(=O)c2ccc(*)cc2)cc1
2.83325491,3.077619093,0.086248569,O=C(OCc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(*)cc1
3.147110337,3.176032804,0.009190166,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(COCCOCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(-c6ccc(-c7ccc(C(=O)c8ccc(*)cc8)cc7)[nH]6)cc5)cc3)C4=O)cc2)cc1
3.146853105,3.198187898,0.016313057,O=C1c2ccc(Cc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(*)cc8)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
2.656453452,2.683214625,0.010074023,O=C(OCc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(OCc5ccc(CSCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(*)cc1
3.199563289,3.151753836,0.014942493,O=C(NCc1ccc(/C=C/C(O)/C=C/c2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(-c7ccc(-c8ccc(C(=O)Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)s7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.821951856,2.945775118,0.043878588,CP(=O)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(/C=C4\CCC/C(=C\c5ccc(C*)cc5)C4=O)cc2)C3=O)cc1
3.254362616,3.235314618,0.005853066,O=C(/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(NC(=O)c4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.080080007,3.032000879,0.015609701,O=C(CC(=O)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(S(=O)c5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.022443998,3.078211179,0.018451022,O=C(Oc1ccc(*)cc1)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(S(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
3.398293991,2.995492607,0.11853047,O=C(CC(=O)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(/C=N/N=C/c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(COC(=O)c2ccc(*)cc2)cc1
3.121980905,3.283836282,0.051843807,O=C1/C(=C/c2ccc(COc3ccc(*)cc3)cc2)CC/C1=C\c1ccc(COc2ccc(N3C(=O)c4ccc(OCc5ccc(/C=C6\CC/C(=C\c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
3.403209423,3.189032753,0.062933732,O=C1c2ccc(-c3ccc(Oc4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(-c8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.882790612,2.971883921,0.030905231,O=C(OCc1ccc(CSCc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(OC(=O)c5ccc(-c6ccc(-c7ccc(C(=O)Oc8ccc(*)cc8)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.970723082,2.928031148,0.01437089,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)C(=O)c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(S(=O)(=O)c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.98344781,2.965359257,0.006062969,CP(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(P(C)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
3.168825894,3.152945632,0.005011403,O=C(Oc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)[nH]7)cc6)cc5C4=O)cc3)cc2)cc1
3.062169353,3.034056581,0.009180672,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc5c(c4)C(=O)N(Cc4ccc(S(=O)c6ccc(C*)cc6)cc4)C5=O)cc3)s2)cc1
2.811706451,2.832247845,0.007305668,C[Si](C)(c1ccc(COC(=O)c2ccc(*)cc2)cc1)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(C(=O)c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.646370777,3.44820386,0.054346343,O=C(c1ccc(/C=C/c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Sc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
